Date,OTG,DSM,OTM
2000-11-07,6.23151863692328e-05,1.7212238162756e-05,9.35859225137392e-06
2000-11-08,0,1.1676536360028e-07,3.50023668715949e-07
2000-11-09,1.38198018362345e-07,8.17704517430684e-08,2.45101745122156e-07
2000-11-10,4.44176566816168e-06,0,0
2000-11-11,1.07532933668608e-07,0,0
2000-11-12,4.17589589574163e-08,5.22303594152618e-07,1.56565886300086e-06
2000-11-13,5.22306713435228e-08,0,0
2000-11-14,2.31882268053596e-06,7.87046076311526e-07,3.93316497593332e-07
2000-11-15,0.000140823554829694,3.60954254574608e-06,1.80419738171622e-06
2000-11-16,0.000327218818711117,3.48049325111788e-05,1.74013148352969e-05
2000-11-17,0.000152537031681277,2.57528026850196e-05,1.90375194506487e-05
2000-11-18,2.66131537500769e-05,6.27864608304662e-07,5.39032384949678e-07
2000-11-19,8.85153349372558e-05,1.29256950458512e-05,6.46895341560594e-06
2000-11-20,2.65714315901278e-05,1.04868631751742e-05,5.25056520928047e-06
2000-11-21,0.000130476109916344,6.52802991680801e-05,5.44999602425378e-05
2000-11-22,0,3.35981440002797e-06,2.58897739513486e-06
2000-11-23,6.29993053280487e-08,9.81681935741108e-08,4.9222073528199e-08
2000-11-24,5.9366043387854e-06,1.95149283399587e-07,1.11119817347571e-07
2000-11-25,1.43092374855769e-05,0,0
2000-11-26,9.78162097453605e-06,0.000104077102150768,0.000131003660499118
2000-11-27,2.28522258112207e-05,8.01392452558503e-05,7.31399486539885e-05
2000-11-28,1.35601041506561e-07,1.1063526272892e-07,3.33803086505213e-07
2000-11-29,0,2.5071424047951e-08,1.26225065955055e-08
2000-11-30,0,8.0650819356265e-09,2.43636950614246e-08
2000-12-01,0,1.92340553439863e-06,5.81398762733443e-06
2000-12-02,1.19071773951873e-05,2.50849752774229e-05,7.58723181206733e-05
2000-12-03,2.9447786801029e-05,0,0
2000-12-04,3.10123723465949e-05,1.05814797279891e-05,6.79484583088197e-06
2000-12-05,6.34220486972481e-05,6.38018718746025e-07,3.22192619250927e-07
2000-12-06,1.70750718098134e-05,2.44117154579726e-06,1.23343534141895e-06
2000-12-07,8.01055430201814e-05,6.80464145261794e-05,4.37566304754e-05
2000-12-08,2.13488456211053e-05,3.71400674339384e-05,2.43883132498013e-05
2000-12-09,5.00700298289303e-05,1.72220893546182e-06,3.6437454582483e-06
2000-12-10,3.51484668499324e-05,0,0
2000-12-11,3.4995682653971e-06,0,0
2000-12-12,3.21060227292946e-08,0,0
2000-12-13,6.54704808766837e-06,0,0
2000-12-14,2.55328728826498e-07,1.17774234809076e-08,3.58076093220916e-08
2000-12-15,8.67816112304354e-08,1.92156380762754e-06,5.84290319238789e-06
2000-12-16,0.000107656509499066,0.000142866279929876,0.000178060232428834
2000-12-17,2.61576078628423e-05,4.18118497691466e-06,8.34966340335086e-06
2000-12-18,2.57377650996204e-05,9.49826498981565e-05,8.43962407088839e-05
2000-12-19,1.5635960153304e-05,6.46619300823659e-05,5.22122900292743e-05
2000-12-20,2.97600618068827e-05,4.633865046344e-06,4.19870139012346e-06
2000-12-21,3.14825083478354e-05,8.09699758974602e-06,1.156406597147e-05
2000-12-22,3.28456080751494e-05,5.87472550250823e-06,2.9732502753177e-06
2000-12-23,6.04092974754167e-07,1.02030179860435e-08,5.1611177553923e-09
2000-12-24,4.65974408143666e-05,0.000270923716016114,0.000348863541148603
2000-12-25,8.91153977136128e-05,9.54146307776682e-05,8.73800017870963e-05
2000-12-26,1.08506901597139e-05,3.21440893458203e-07,5.09232393142156e-07
2000-12-27,0,0,0
2000-12-28,0,0,0
2000-12-29,0,0,0
2000-12-30,0,1.67006120932456e-07,5.03713636135217e-07
2000-12-31,0,0,0
