Date,DVP,MWM,OTG,AXA,BNW,CAV,CIN,CNC,DSM,EBS,EST,I75,IKV,OOA,OTM,OXV,PEA,PRO,SLB
1970-03-29 12:00:00,278.6847,278.6847,278.96487,276.77924,277.17023,269.86813,277.17023,278.9597,279.02292,275.5381,278.66006,278.9597,279.02292,278.9597,278.9597,279.28198,279.28198,278.76056,269.86813
1970-03-30 12:00:00,276.57605,276.57605,277.19293,275.2356,275.6665,268.55457,275.6665,276.95203,277.19,274.19922,277.0021,276.95203,277.19,276.95203,276.95203,277.28262,277.28262,277.09283,268.55457
1970-03-31 12:00:00,274.54327,274.54327,274.86136,273.18658,274.42084,266.7899,274.42084,276.79004,276.5428,272.65466,274.8116,276.79004,276.5428,276.79004,276.79004,276.93277,276.93277,276.147,266.7899
1970-04-01 12:00:00,277.27222,277.27222,276.94037,273.95737,273.9227,266.25433,273.9227,277.1435,276.53137,271.9136,276.23633,277.1435,276.53137,277.1435,277.1435,277.16278,277.16278,275.89288,266.25433
1970-04-02 12:00:00,274.2641,274.2641,274.5814,273.62308,275.9929,267.9467,275.9929,278.85266,278.4312,274.06937,274.88947,278.85266,278.4312,278.85266,278.85266,278.9755,278.9755,277.8786,267.9467
1970-04-03 12:00:00,279.9231,279.9231,279.79294,277.80215,278.5416,271.09528,278.5416,280.52234,280.52505,276.84595,279.58456,280.52234,280.52505,280.52234,280.52234,280.8399,280.8399,280.20053,271.09528
1970-04-04 12:00:00,278.24286,278.24286,278.59146,277.6025,279.36572,271.89957,279.36572,280.75934,281.0426,277.82382,278.88382,280.75934,281.0426,280.75934,280.75934,281.20212,281.20212,280.87204,271.89957
1970-04-05 12:00:00,274.74722,274.74722,275.17682,274.55557,276.69626,269.2225,276.69626,278.39343,278.26163,275.21054,275.65277,278.39343,278.26163,278.39343,278.39343,278.36325,278.36325,278.1475,269.2225
1970-04-06 12:00:00,279.62372,279.62372,279.85532,277.98785,278.5146,271.4108,278.5146,279.69275,280.00308,277.0678,279.70798,279.69275,280.00308,279.69275,279.69275,280.06412,280.06412,279.92813,271.4108
1970-04-07 12:00:00,278.69687,278.69687,278.89865,276.83508,277.03024,270.06406,277.03024,277.96924,278.4017,275.64252,278.65298,277.96924,278.4017,277.96924,277.96924,278.40207,278.40207,278.386,270.06406
1970-04-08 12:00:00,276.0741,276.0741,276.47354,275.10715,275.97986,269.03564,275.97986,276.5058,277.09067,274.72296,276.57626,276.5058,277.09067,276.5058,276.5058,276.95844,276.95844,277.20602,269.03564
1970-04-09 12:00:00,276.55078,276.55078,276.74243,275.09396,275.43347,268.7427,275.43347,275.79138,276.30136,274.29852,276.7039,275.79138,276.30136,275.79138,275.79138,276.0454,276.0454,276.53894,268.7427
1970-04-10 12:00:00,278.4264,278.4264,278.57367,276.6085,276.65033,269.94284,276.65033,277.0955,277.6472,275.45145,278.37656,277.0955,277.6472,277.0955,277.0955,277.4534,277.4534,277.8211,269.94284
1970-04-11 12:00:00,276.64658,276.64658,276.96436,275.4238,275.6506,269.18515,275.6506,275.45956,276.18417,274.6838,276.97934,275.45956,276.18417,275.45956,275.45956,275.7564,275.7564,276.5905,269.18515
1970-04-12 12:00:00,276.96634,276.96634,277.27625,274.38904,273.30872,266.80618,273.30872,274.16837,274.3416,272.09277,276.6177,274.16837,274.3416,274.16837,274.16837,274.16107,274.16107,274.49905,266.80618
1970-04-13 12:00:00,274.53897,274.53897,274.0848,271.16278,271.35663,263.54755,271.35663,275.10843,274.1441,269.26385,273.40863,275.10843,274.1441,275.10843,275.10843,274.83847,274.83847,273.4251,263.54755
1970-04-14 12:00:00,275.13306,275.13306,275.15247,273.5118,274.7979,267.18045,274.7979,277.19464,276.9037,273.04648,275.11673,277.19464,276.9037,277.19464,277.19464,277.25467,277.25467,276.52637,267.18045
1970-04-15 12:00:00,277.34714,277.34714,277.33005,275.8178,277.3096,269.6173,277.3096,279.5467,279.47308,275.52972,277.35828,279.5467,279.47308,279.5467,279.5467,279.85046,279.85046,279.06775,269.6173
1970-04-16 12:00:00,278.05264,278.05264,278.05603,276.23492,277.4423,269.7281,277.4423,279.88177,279.7387,275.59634,277.92966,279.88177,279.7387,279.88177,279.88177,280.18,280.18,279.26776,269.7281
1970-04-17 12:00:00,277.7859,277.7859,277.92145,276.5304,278.07495,270.45615,278.07495,280.05252,280.1015,276.36432,278.00986,280.05252,280.1015,280.05252,280.05252,280.4053,280.4053,279.76633,270.45615
1970-04-18 12:00:00,277.9158,277.9158,277.84454,275.43762,276.17462,268.35007,276.17462,279.31024,278.81473,274.1576,277.4248,279.31024,278.81473,279.31024,279.31024,279.42273,279.42273,278.17368,268.35007
1970-04-19 12:00:00,282.81992,282.81992,282.32108,279.03363,277.43466,271.06808,277.43466,277.77936,278.42484,276.24292,281.46085,277.77936,278.42484,277.77936,277.77936,278.20523,278.20523,278.6096,271.06808
1970-04-20 12:00:00,281.15018,281.15018,281.42456,280.42422,281.57056,274.74835,281.57056,281.3323,282.40628,280.45633,281.70767,281.3323,282.40628,281.3323,281.3323,282.10684,282.10684,282.6692,274.74835
1970-04-21 12:00:00,279.66296,279.66296,279.8919,278.01224,279.6762,271.45966,279.6762,283.08783,282.66446,277.48596,279.73514,283.08783,282.66446,283.08783,283.08783,283.43866,283.43866,281.852,271.45966
1970-04-22 12:00:00,281.58426,281.58426,281.26254,278.06757,277.15186,270.20224,277.15186,278.99063,278.88956,275.58713,280.4479,278.99063,278.88956,278.99063,278.99063,279.0358,279.0358,278.70325,270.20224
1970-04-23 12:00:00,277.26236,277.26236,277.73096,277.11737,279.6937,271.83612,279.6937,281.7714,281.7816,277.95398,278.2068,281.7714,281.7816,281.7714,281.7714,282.10028,282.10028,281.42105,271.83612
1970-04-24 12:00:00,275.0714,275.0714,275.52893,274.5868,276.08722,268.97952,276.08722,277.06516,277.28476,274.7928,275.84024,277.06516,277.28476,277.06516,277.06516,277.15564,277.15564,277.3703,268.97952
